wait_index	producer	group	event_index
0	0	0	88
1	0	1	89
2	0	2	90
3	0	3	91
4	0	4	92
5	0	5	93
6	0	6	94
7	0	7	95
8	0	8	96
9	0	9	97
10	0	10	98
11	0	11	99
12	0	12	100
13	0	13	101
14	0	14	102
15	0	15	103
16	1	0	120
17	4	4294967295	201
18	2	4294967295	184
19	8	96	1339
20	8	192	1435
21	6	4294967295	218
22	7	1008	1227
23	9	4294967295	1499
24	10	4294967295	1500
25	7	904	1123
26	7	752	971
27	7	712	931
28	7	560	779
29	7	512	731
30	7	376	595
31	7	320	539
32	7	184	403
33	7	128	347
34	11	4294967295	1501
35	12	0	1502
36	13	0	1566
37	13	1	1567
38	13	2	1568
39	13	3	1569
40	13	4	1570
41	13	5	1571
42	13	6	1572
43	13	7	1573
44	14	0	1582
45	14	1	1583
46	14	2	1584
47	14	3	1585
48	14	4	1586
49	14	5	1587
50	14	6	1588
51	14	7	1589
52	14	8	1590
53	14	9	1591
54	14	10	1592
55	14	11	1593
56	14	12	1594
57	14	13	1595
58	14	14	1596
59	14	15	1597
60	14	16	1598
61	14	17	1599
62	14	18	1600
63	14	19	1601
64	14	20	1602
65	14	21	1603
66	14	22	1604
67	14	23	1605
68	14	24	1606
69	14	25	1607
70	14	26	1608
71	14	27	1609
72	14	28	1610
73	14	29	1611
74	14	30	1612
75	14	31	1613
76	17	160	2054
77	16	28	1866
78	16	29	1867
79	16	30	1868
80	16	31	1869
81	16	32	1870
82	16	33	1871
83	16	34	1872
84	16	35	1873
85	16	36	1874
86	16	37	1875
87	16	38	1876
88	16	39	1877
89	16	40	1878
90	16	41	1879
91	16	42	1880
92	16	43	1881
93	16	44	1882
94	16	45	1883
95	16	46	1884
96	16	47	1885
97	16	48	1886
98	16	49	1887
99	16	50	1888
100	16	51	1889
101	16	52	1890
102	16	53	1891
103	16	54	1892
104	16	55	1893
105	18	28	2146
106	18	29	2147
107	18	30	2148
108	18	31	2149
109	18	32	2150
110	18	33	2151
111	18	34	2152
112	18	35	2153
113	18	36	2154
114	18	37	2155
115	18	38	2156
116	18	39	2157
117	18	40	2158
118	18	41	2159
119	18	42	2160
120	18	43	2161
121	18	44	2162
122	18	45	2163
123	18	46	2164
124	18	47	2165
125	18	48	2166
126	18	49	2167
127	18	50	2168
128	18	51	2169
129	18	52	2170
130	18	53	2171
131	18	54	2172
132	18	55	2173
133	19	16	2190
134	19	17	2191
135	19	18	2192
136	19	19	2193
137	19	20	2194
138	19	21	2195
139	19	22	2196
140	19	23	2197
141	19	24	2198
142	19	25	2199
143	19	26	2200
144	19	27	2201
145	19	28	2202
146	19	29	2203
147	19	30	2204
148	19	31	2205
149	20	32	2238
150	21	8	2278
151	21	9	2279
152	21	10	2280
153	21	11	2281
154	21	12	2282
155	21	13	2283
156	21	14	2284
157	21	15	2285
158	22	16	2302
159	22	17	2303
160	22	18	2304
161	22	19	2305
162	22	20	2306
163	22	21	2307
164	22	22	2308
165	22	23	2309
166	22	24	2310
167	22	25	2311
168	22	26	2312
169	22	27	2313
170	22	28	2314
171	22	29	2315
172	22	30	2316
173	22	31	2317
174	23	32	2350
175	26	4294967295	2399
176	24	4294967295	2382
177	30	104	3545
178	30	200	3641
179	28	4294967295	2416
180	29	1000	3417
181	31	4294967295	3697
182	32	4294967295	3698
183	29	904	3321
184	29	744	3161
185	29	712	3129
186	29	552	2969
187	29	520	2937
188	29	352	2769
189	29	336	2753
190	29	160	2577
191	29	152	2569
192	21	0	2270
193	33	4294967295	3699
194	34	0	3700
195	35	0	3764
196	35	1	3765
197	35	2	3766
198	35	3	3767
199	35	4	3768
200	35	5	3769
201	35	6	3770
202	35	7	3771
203	36	0	3780
204	36	1	3781
205	36	2	3782
206	36	3	3783
207	36	4	3784
208	36	5	3785
209	36	6	3786
210	36	7	3787
211	36	8	3788
212	36	9	3789
213	36	10	3790
214	36	11	3791
215	36	12	3792
216	36	13	3793
217	36	14	3794
218	36	15	3795
219	36	16	3796
220	36	17	3797
221	36	18	3798
222	36	19	3799
223	36	20	3800
224	36	21	3801
225	36	22	3802
226	36	23	3803
227	36	24	3804
228	36	25	3805
229	36	26	3806
230	36	27	3807
231	36	28	3808
232	36	29	3809
233	36	30	3810
234	36	31	3811
235	39	160	4252
236	38	28	4064
237	38	29	4065
238	38	30	4066
239	38	31	4067
240	38	32	4068
241	38	33	4069
242	38	34	4070
243	38	35	4071
244	38	36	4072
245	38	37	4073
246	38	38	4074
247	38	39	4075
248	38	40	4076
249	38	41	4077
250	38	42	4078
251	38	43	4079
252	38	44	4080
253	38	45	4081
254	38	46	4082
255	38	47	4083
256	38	48	4084
257	38	49	4085
258	38	50	4086
259	38	51	4087
260	38	52	4088
261	38	53	4089
262	38	54	4090
263	38	55	4091
264	40	28	4344
265	40	29	4345
266	40	30	4346
267	40	31	4347
268	40	32	4348
269	40	33	4349
270	40	34	4350
271	40	35	4351
272	40	36	4352
273	40	37	4353
274	40	38	4354
275	40	39	4355
276	40	40	4356
277	40	41	4357
278	40	42	4358
279	40	43	4359
280	40	44	4360
281	40	45	4361
282	40	46	4362
283	40	47	4363
284	40	48	4364
285	40	49	4365
286	40	50	4366
287	40	51	4367
288	40	52	4368
289	40	53	4369
290	40	54	4370
291	40	55	4371
292	41	16	4388
293	41	17	4389
294	41	18	4390
295	41	19	4391
296	41	20	4392
297	41	21	4393
298	41	22	4394
299	41	23	4395
300	41	24	4396
301	41	25	4397
302	41	26	4398
303	41	27	4399
304	41	28	4400
305	41	29	4401
306	41	30	4402
307	41	31	4403
308	42	32	4436
309	43	8	4476
310	43	9	4477
311	43	10	4478
312	43	11	4479
313	43	12	4480
314	43	13	4481
315	43	14	4482
316	43	15	4483
317	44	16	4500
318	44	17	4501
319	44	18	4502
320	44	19	4503
321	44	20	4504
322	44	21	4505
323	44	22	4506
324	44	23	4507
325	44	24	4508
326	44	25	4509
327	44	26	4510
328	44	27	4511
329	44	28	4512
330	44	29	4513
331	44	30	4514
332	44	31	4515
333	45	32	4548
334	48	4294967295	4597
335	46	4294967295	4580
336	52	104	5743
337	52	200	5839
338	50	4294967295	4614
339	51	1000	5615
340	53	4294967295	5895
341	54	4294967295	5896
342	51	904	5519
343	51	744	5359
344	51	712	5327
345	51	552	5167
346	51	520	5135
347	51	352	4967
348	51	336	4951
349	51	160	4775
350	51	152	4767
351	43	0	4468
352	55	4294967295	5897
353	56	0	5898
354	57	0	5962
355	57	1	5963
356	57	2	5964
357	57	3	5965
358	57	4	5966
359	57	5	5967
360	57	6	5968
361	57	7	5969
362	58	0	5978
363	58	1	5979
364	58	2	5980
365	58	3	5981
366	58	4	5982
367	58	5	5983
368	58	6	5984
369	58	7	5985
370	58	8	5986
371	58	9	5987
372	58	10	5988
373	58	11	5989
374	58	12	5990
375	58	13	5991
376	58	14	5992
377	58	15	5993
378	58	16	5994
379	58	17	5995
380	58	18	5996
381	58	19	5997
382	58	20	5998
383	58	21	5999
384	58	22	6000
385	58	23	6001
386	58	24	6002
387	58	25	6003
388	58	26	6004
389	58	27	6005
