index	candidate	phase
0		resource_probe
1	16x128x128s2k8;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	resource_probe
2	16x128x128s2k8;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	instantiate
3	16x128x128s2k8;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	cache_hit
4	16x128x128s2k8;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	cache_miss
5	16x128x128s2k8;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	derive
6	16x128x128s2k8;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	prepare_relations
7	16x128x128s2k8;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	incremental_prepare
8	16x128x128s2k8;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	piece_pricing_and_release
9	16x128x128s2k8;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	flow
10	16x128x128s2k8;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	resource_probe
11	16x128x128s2k8;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	instantiate_and_derive
12	16x128x128s2k8;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	incremental_prepare
13	16x128x128s2k8;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	piece_pricing_and_release
14	16x128x128s2k8;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	resource_probe
15	16x128x128s2k8;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	instantiate_and_derive
16	16x128x128s2k8;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	incremental_prepare
17	16x128x128s2k8;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	piece_pricing_and_release
18	16x128x128s2k8;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	flow
19	16x128x128s2k8;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	resource_probe
20	16x32x64s2k1;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	resource_probe
21	16x32x64s2k1;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	instantiate_and_derive
22	16x32x64s2k1;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	incremental_prepare
23	16x32x64s2k1;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	piece_pricing_and_release
24	16x32x64s2k1;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	flow
25	16x32x64s2k1;16x128x128s2k8;16x128x128s2k8;16x128x128s2k32;16x128x128s2k8;16x128x128s2k1;kappa=1;residency=1	resource_probe
