stage	task	worker	slot
0	0	0	0
0	1	1	0
0	2	2	0
0	3	3	0
1	0	64	0
1	1	65	0
1	2	66	0
1	3	67	0
1	4	68	0
1	5	69	0
1	6	70	0
1	7	71	0
1	8	72	0
1	9	73	0
1	10	74	0
1	11	75	0
1	12	76	0
1	13	77	0
1	14	78	0
1	15	79	0
1	16	80	0
1	17	81	0
1	18	82	0
1	19	83	0
1	20	84	0
1	21	85	0
1	22	86	0
1	23	87	0
1	24	88	0
1	25	89	0
1	26	90	0
1	27	91	0
1	28	92	0
1	29	93	0
1	30	94	0
1	31	95	0
1	32	96	0
1	33	97	0
1	34	98	0
1	35	99	0
1	36	100	0
1	37	101	0
1	38	102	0
1	39	103	0
1	40	104	0
1	41	105	0
1	42	106	0
1	43	107	0
1	44	108	0
1	45	109	0
1	46	110	0
1	47	111	0
1	48	112	0
1	49	113	0
1	50	114	0
1	51	115	0
1	52	116	0
1	53	117	0
1	54	118	0
1	55	119	0
1	56	120	0
1	57	121	0
1	58	122	0
1	59	123	0
1	60	124	0
1	61	125	0
1	62	126	0
1	63	127	0
1	64	128	0
1	65	129	0
1	66	130	0
1	67	131	0
1	68	132	0
1	69	133	0
1	70	134	0
1	71	135	0
1	72	136	0
1	73	137	0
1	74	138	0
1	75	139	0
1	76	140	0
1	77	141	0
1	78	142	0
1	79	143	0
1	80	144	0
1	81	145	0
1	82	146	0
1	83	147	0
1	84	148	0
1	85	149	0
1	86	150	0
1	87	151	0
1	88	152	0
1	89	153	0
1	90	154	0
1	91	155	0
1	92	156	0
1	93	157	0
1	94	158	0
1	95	159	0
1	96	160	0
1	97	161	0
1	98	162	0
1	99	163	0
1	100	164	0
1	101	165	0
1	102	166	0
1	103	167	0
1	104	168	0
1	105	169	0
1	106	170	0
1	107	171	0
1	108	172	0
1	109	173	0
1	110	174	0
1	111	175	0
1	112	176	0
1	113	177	0
1	114	178	0
1	115	179	0
1	116	180	0
1	117	181	0
1	118	182	0
1	119	183	0
1	120	184	0
1	121	185	0
1	122	186	0
1	123	187	0
1	124	188	0
1	125	189	0
1	126	190	0
1	127	191	0
2	0	16	1
2	1	17	1
2	2	18	1
2	3	19	1
2	4	20	1
2	5	21	1
2	6	22	1
2	7	23	1
2	8	24	1
2	9	25	1
2	10	26	1
2	11	27	1
2	12	28	1
2	13	29	1
2	14	30	1
2	15	31	1
2	16	32	1
2	17	33	1
2	18	34	1
2	19	35	1
2	20	36	1
2	21	37	1
2	22	38	1
2	23	39	1
2	24	40	1
2	25	41	1
2	26	42	1
2	27	43	1
2	28	44	1
2	29	45	1
2	30	46	1
2	31	47	1
3	0	0	1
3	1	1	1
3	2	2	1
3	3	3	1
3	4	4	0
3	5	5	0
3	6	6	0
3	7	7	0
3	8	8	0
3	9	9	0
3	10	10	0
3	11	11	0
3	12	12	0
3	13	13	0
3	14	14	0
3	15	15	0
3	16	16	0
3	17	17	0
3	18	18	0
3	19	19	0
3	20	20	0
3	21	21	0
3	22	22	0
3	23	23	0
3	24	24	0
3	25	25	0
3	26	26	0
3	27	27	0
3	28	28	0
3	29	29	0
3	30	30	0
3	31	31	0
3	32	32	0
3	33	33	0
3	34	34	0
3	35	35	0
3	36	36	0
3	37	37	0
3	38	38	0
3	39	39	0
3	40	40	0
3	41	41	0
3	42	42	0
3	43	43	0
3	44	44	0
3	45	45	0
3	46	46	0
3	47	47	0
3	48	48	0
3	49	49	0
3	50	50	0
3	51	51	0
3	52	52	0
3	53	53	0
3	54	54	0
3	55	55	0
3	56	56	0
3	57	57	0
3	58	58	0
3	59	59	0
3	60	60	0
3	61	61	0
3	62	62	0
3	63	63	0
4	0	0	2
4	1	1	2
4	2	2	2
4	3	3	2
4	4	4	1
4	5	5	1
4	6	6	1
4	7	7	1
4	8	8	1
4	9	9	1
4	10	10	1
4	11	11	1
4	12	12	1
4	13	13	1
4	14	14	1
4	15	15	1
5	0	192	0
5	1	193	0
5	2	194	0
5	3	195	0
5	4	196	0
5	5	197	0
5	6	198	0
5	7	199	0
5	8	200	0
5	9	201	0
5	10	202	0
5	11	203	0
5	12	204	0
5	13	205	0
5	14	206	0
5	15	207	0
5	16	208	0
5	17	209	0
5	18	210	0
5	19	211	0
5	20	212	0
5	21	213	0
5	22	214	0
5	23	215	0
5	24	216	0
5	25	217	0
5	26	218	0
5	27	219	0
5	28	220	0
5	29	221	0
5	30	222	0
5	31	223	0
5	32	224	0
5	33	225	0
5	34	226	0
5	35	227	0
5	36	228	0
5	37	229	0
5	38	230	0
5	39	231	0
5	40	232	0
5	41	233	0
5	42	234	0
5	43	235	0
5	44	236	0
5	45	237	0
5	46	238	0
5	47	239	0
5	48	240	0
5	49	241	0
5	50	242	0
5	51	243	0
5	52	244	0
5	53	245	0
5	54	246	0
5	55	247	0
5	56	248	0
5	57	249	0
5	58	250	0
5	59	251	0
5	60	252	0
5	61	253	0
5	62	254	0
5	63	255	0
6	0	48	1
6	1	49	1
6	2	50	1
6	3	51	1
6	4	52	1
6	5	53	1
6	6	54	1
6	7	55	1
6	8	56	1
6	9	57	1
6	10	58	1
6	11	59	1
6	12	60	1
6	13	61	1
6	14	62	1
6	15	63	1
7	0	28	2
7	1	29	2
7	2	30	2
7	3	31	2
7	4	24	2
7	5	25	2
7	6	26	2
7	7	27	2
7	8	20	2
7	9	21	2
7	10	22	2
7	11	23	2
7	12	8	2
7	13	9	2
7	14	10	2
7	15	11	2
8	0	0	3
8	1	1	3
8	2	2	3
8	3	3	3
8	4	4	2
8	5	5	2
8	6	6	2
8	7	7	2
9	0	0	4
9	1	1	4
9	2	2	4
9	3	3	4
9	4	4	3
9	5	5	3
9	6	6	3
9	7	7	3
10	0	12	2
10	1	13	2
10	2	14	2
10	3	15	2
10	4	16	2
10	5	17	2
10	6	18	2
10	7	19	2
11	0	12	3
11	1	13	3
11	2	14	3
11	3	15	3
11	4	8	3
11	5	9	3
11	6	10	3
11	7	11	3
11	8	4	4
11	9	5	4
11	10	6	4
11	11	7	4
11	12	0	5
11	13	1	5
11	14	2	5
11	15	3	5
12	0	0	6
12	1	1	6
12	2	2	6
12	3	3	6
12	4	4	5
12	5	5	5
12	6	6	5
12	7	7	5
12	8	8	4
12	9	9	4
12	10	10	4
12	11	11	4
12	12	12	4
12	13	13	4
12	14	14	4
12	15	15	4
12	16	16	3
12	17	17	3
12	18	18	3
12	19	19	3
12	20	20	3
12	21	21	3
12	22	22	3
12	23	23	3
12	24	24	3
12	25	25	3
12	26	26	3
12	27	27	3
12	28	28	3
12	29	29	3
12	30	30	3
12	31	31	3
12	32	32	2
12	33	33	2
12	34	34	2
12	35	35	2
12	36	36	2
12	37	37	2
12	38	38	2
12	39	39	2
12	40	40	2
12	41	41	2
12	42	42	2
12	43	43	2
12	44	44	2
12	45	45	2
12	46	46	2
12	47	47	2
12	48	48	2
12	49	49	2
12	50	50	2
12	51	51	2
12	52	52	2
12	53	53	2
12	54	54	2
12	55	55	2
12	56	56	2
12	57	57	2
12	58	58	2
12	59	59	2
12	60	60	2
12	61	61	2
12	62	62	2
12	63	63	2
12	64	64	1
12	65	65	1
12	66	66	1
12	67	67	1
12	68	68	1
12	69	69	1
12	70	70	1
12	71	71	1
12	72	72	1
12	73	73	1
12	74	74	1
12	75	75	1
12	76	76	1
12	77	77	1
12	78	78	1
12	79	79	1
12	80	80	1
12	81	81	1
12	82	82	1
12	83	83	1
12	84	84	1
12	85	85	1
12	86	86	1
12	87	87	1
12	88	88	1
12	89	89	1
12	90	90	1
12	91	91	1
12	92	92	1
12	93	93	1
12	94	94	1
12	95	95	1
12	96	96	1
12	97	97	1
12	98	98	1
12	99	99	1
12	100	100	1
12	101	101	1
12	102	102	1
12	103	103	1
12	104	104	1
12	105	105	1
12	106	106	1
12	107	107	1
12	108	108	1
12	109	109	1
12	110	110	1
12	111	111	1
12	112	112	1
12	113	113	1
12	114	114	1
12	115	115	1
12	116	116	1
12	117	117	1
12	118	118	1
12	119	119	1
12	120	120	1
12	121	121	1
12	122	122	1
12	123	123	1
12	124	124	1
12	125	125	1
12	126	126	1
12	127	127	1
13	0	0	7
13	1	1	7
13	2	2	7
13	3	3	7
13	4	4	6
13	5	5	6
13	6	6	6
13	7	7	6
13	8	8	5
13	9	9	5
13	10	10	5
13	11	11	5
13	12	12	5
13	13	13	5
13	14	14	5
13	15	15	5
13	16	16	4
13	17	17	4
13	18	18	4
13	19	19	4
13	20	20	4
13	21	21	4
13	22	22	4
13	23	23	4
13	24	24	4
13	25	25	4
13	26	26	4
13	27	27	4
13	28	28	4
13	29	29	4
13	30	30	4
13	31	31	4
14	0	0	8
14	1	1	8
14	2	2	8
14	3	3	8
15	0	0	9
15	1	1	9
15	2	2	9
15	3	3	9
15	4	4	7
15	5	5	7
15	6	6	7
15	7	7	7
15	8	8	6
15	9	9	6
15	10	10	6
15	11	11	6
15	12	12	6
15	13	13	6
15	14	14	6
15	15	15	6
15	16	16	5
15	17	17	5
15	18	18	5
15	19	19	5
15	20	20	5
15	21	21	5
15	22	22	5
15	23	23	5
15	24	24	5
15	25	25	5
15	26	26	5
15	27	27	5
15	28	28	5
15	29	29	5
15	30	30	5
15	31	31	5
15	32	32	3
15	33	33	3
15	34	34	3
15	35	35	3
15	36	36	3
15	37	37	3
15	38	38	3
15	39	39	3
15	40	40	3
15	41	41	3
15	42	42	3
15	43	43	3
15	44	44	3
15	45	45	3
15	46	46	3
15	47	47	3
15	48	48	3
15	49	49	3
15	50	50	3
15	51	51	3
15	52	52	3
15	53	53	3
15	54	54	3
15	55	55	3
15	56	56	3
15	57	57	3
15	58	58	3
15	59	59	3
15	60	60	3
15	61	61	3
15	62	62	3
15	63	63	3
15	64	64	2
15	65	65	2
15	66	66	2
15	67	67	2
15	68	68	2
15	69	69	2
15	70	70	2
15	71	71	2
15	72	72	2
15	73	73	2
15	74	74	2
15	75	75	2
15	76	76	2
15	77	77	2
15	78	78	2
15	79	79	2
15	80	80	2
15	81	81	2
15	82	82	2
15	83	83	2
15	84	84	2
15	85	85	2
15	86	86	2
15	87	87	2
15	88	88	2
15	89	89	2
15	90	90	2
15	91	91	2
15	92	92	2
15	93	93	2
15	94	94	2
15	95	95	2
15	96	96	2
15	97	97	2
15	98	98	2
15	99	99	2
15	100	100	2
15	101	101	2
15	102	102	2
15	103	103	2
15	104	104	2
15	105	105	2
15	106	106	2
15	107	107	2
15	108	108	2
15	109	109	2
15	110	110	2
15	111	111	2
15	112	112	2
15	113	113	2
15	114	114	2
15	115	115	2
15	116	116	2
15	117	117	2
15	118	118	2
15	119	119	2
15	120	120	2
15	121	121	2
15	122	122	2
15	123	123	2
15	124	124	2
15	125	125	2
15	126	126	2
15	127	127	2
15	128	128	1
15	129	129	1
15	130	130	1
15	131	131	1
15	132	132	1
15	133	133	1
15	134	134	1
15	135	135	1
15	136	136	1
15	137	137	1
15	138	138	1
15	139	139	1
15	140	140	1
15	141	141	1
15	142	142	1
15	143	143	1
15	144	144	1
15	145	145	1
15	146	146	1
15	147	147	1
15	148	148	1
15	149	149	1
15	150	150	1
15	151	151	1
15	152	152	1
15	153	153	1
15	154	154	1
15	155	155	1
15	156	156	1
15	157	157	1
15	158	158	1
15	159	159	1
15	160	160	1
15	161	161	1
15	162	162	1
15	163	163	1
15	164	164	1
15	165	165	1
15	166	166	1
15	167	167	1
15	168	168	1
15	169	169	1
15	170	170	1
15	171	171	1
15	172	172	1
15	173	173	1
15	174	174	1
15	175	175	1
15	176	176	1
15	177	177	1
15	178	178	1
15	179	179	1
15	180	180	1
15	181	181	1
15	182	182	1
15	183	183	1
15	184	184	1
15	185	185	1
15	186	186	1
15	187	187	1
15	188	188	1
15	189	189	1
15	190	190	1
15	191	191	1
15	192	192	1
15	193	193	1
15	194	194	1
15	195	195	1
15	196	196	1
15	197	197	1
15	198	198	1
15	199	199	1
15	200	200	1
15	201	201	1
15	202	202	1
15	203	203	1
15	204	204	1
15	205	205	1
15	206	206	1
15	207	207	1
15	208	208	1
15	209	209	1
15	210	210	1
15	211	211	1
15	212	212	1
15	213	213	1
15	214	214	1
15	215	215	1
15	216	216	1
15	217	217	1
15	218	218	1
15	219	219	1
15	220	220	1
15	221	221	1
15	222	222	1
15	223	223	1
15	224	224	1
15	225	225	1
15	226	226	1
15	227	227	1
15	228	228	1
15	229	229	1
15	230	230	1
15	231	231	1
15	232	232	1
15	233	233	1
15	234	234	1
15	235	235	1
15	236	236	1
15	237	237	1
15	238	238	1
15	239	239	1
15	240	240	1
15	241	241	1
15	242	242	1
15	243	243	1
15	244	244	1
15	245	245	1
15	246	246	1
15	247	247	1
15	248	248	1
15	249	249	1
15	250	250	1
15	251	251	1
15	252	252	1
15	253	253	1
15	254	254	1
15	255	255	1
16	0	0	10
16	1	1	10
16	2	2	10
16	3	3	10
16	4	4	8
16	5	5	8
16	6	6	8
16	7	7	8
16	8	8	7
16	9	9	7
16	10	10	7
16	11	11	7
16	12	12	7
16	13	13	7
16	14	14	7
16	15	15	7
16	16	16	6
16	17	17	6
16	18	18	6
16	19	19	6
16	20	20	6
16	21	21	6
16	22	22	6
16	23	23	6
16	24	24	6
16	25	25	6
16	26	26	6
16	27	27	6
16	28	28	6
16	29	29	6
16	30	30	6
16	31	31	6
16	32	32	4
16	33	33	4
16	34	34	4
16	35	35	4
16	36	36	4
16	37	37	4
16	38	38	4
16	39	39	4
16	40	40	4
16	41	41	4
16	42	42	4
